,ID,Similar_set
2835,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2836,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2837,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2838,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2839,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2840,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2841,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2842,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2843,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2844,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2845,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2846,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2847,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2848,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2849,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  food product thailand']"
2850,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet food sourced produced united states  product thailand']"
2851,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2852,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2853,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet food sourced produced united states  product thailand']"
2854,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
